年月日,up_down,Open,High,Low,Close,Volume,Turnover rate,Market capitalization,ln_past_return,PE ratio,Dividend yield,ROA,ROE,EBT Margin,Net profit margin growth rate,Current ratio,Quick ratio,D/E ratio,Share capital,Retained earnings,TW_Index,SP_500,Semi,NASDAQ,XLK,QQQ,Fed_interest_rate,TW_unemployment_rate,TW_gdp,TW_economic_index,Rediscount_Rate,Secured_Loan_Rate,1M_Deposit_Rate,1Y_Deposit_Rate,Base_Loan_Rate,Overnight_Weighted_Rate,Commercial_Paper_Rate,10Y_Gov_Bond_Rate,Overall_Index,Food,Clothing,Housing,Transport_Communication,Healthcare,Education_Recreation,Miscellaneous
2020-01-31 00:00:00,0,15.05,15.2,14.8,14.9,68549,0.5819,175523,-1.3334,43.0324,3.9403,0.68,1.24,5.24,105.69,232.48,158.61,82.42,117243187,57789005,11495.09961,3283.659912,1855.800049,9298.929688,98.01999664,222.6000061,1.55,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-02-03 00:00:00,1,14.45,15,14.15,15,75652,0.6422,176701,0.6689,43.3212,3.914,0.68,1.24,5.24,105.69,232.48,158.61,82.42,117243187,57789005,11354.91992,3283.659912,1855.800049,9298.929688,98.01999664,222.6000061,1.55,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-02-04 00:00:00,1,15,15.3,14.9,15.2,70790,0.6009,179057,1.3245,43.8988,3.8625,0.68,1.24,5.24,105.69,232.48,158.61,82.42,117243187,57789005,11555.91992,3248.919922,1812.180054,9273.400391,96.58999634,222.3800049,1.55,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-02-05 00:00:00,1,15.25,15.7,15.25,15.5,77032,0.6539,182591,1.9545,44.7652,3.7878,0.68,1.24,5.24,105.69,232.48,158.61,82.42,117243187,57789005,11573.62012,3297.590088,1868.650024,9467.969727,99.12000275,227.4700012,1.55,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-02-06 00:00:00,1,15.8,16.35,15.75,16.25,157712,1.3388,191426,4.7253,46.9313,3.6129,0.68,1.24,5.24,105.69,232.48,158.61,82.42,117243187,57789005,11749.67969,3334.689941,1909.52002,9508.679688,99.69999695,228.2200012,1.55,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-02-07 00:00:00,1,16.2,16.5,16.15,16.35,80109,0.68,192604,0.6135,47.2201,3.5908,0.68,1.24,5.24,105.69,232.48,158.61,82.42,117243187,57789005,11612.80957,3345.780029,1909.640015,9572.150391,100.6100006,230.1900024,1.55,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-02-10 00:00:00,1,16.15,16.55,16,16.4,44206,0.3753,193193,0.3053,47.3645,3.5799,0.68,1.24,5.24,105.69,232.48,158.61,82.42,117243187,57789005,11574.07031,3345.780029,1909.640015,9572.150391,100.6100006,230.1900024,1.55,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-02-11 00:00:00,1,16.55,16.9,16.5,16.7,84802,0.7199,196727,1.8127,48.2309,3.5156,0.68,1.24,5.24,105.69,232.48,158.61,82.42,117243187,57789005,11664.04004,3352.090088,1892.800049,9628.389648,101.0400009,231.9700012,1.55,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-02-12 00:00:00,1,16.65,16.95,16.6,16.9,79548,0.6753,199083,1.1905,48.8085,3.474,0.68,1.24,5.24,105.69,232.48,158.61,82.42,117243187,57789005,11774.19043,3357.75,1931.079956,9638.94043,100.6999969,232.0099945,1.55,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-02-13 00:00:00,0,17,17.15,16.65,16.85,73179,0.6212,198494,-0.2963,48.6892,3.4843,0.68,1.24,5.24,105.69,232.48,158.61,82.42,117243187,57789005,11791.78027,3379.449951,1958.819946,9725.959961,101.7900009,234.2700043,1.55,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-02-14 00:00:00,0,16.6,16.7,16.5,16.5,43506,0.3693,194371,-2.099,47.6779,3.5582,0.68,1.24,5.24,105.69,232.48,158.61,82.42,117243187,57789005,11815.7002,3373.939941,1960.339966,9711.969727,101.5199966,233.9700012,1.55,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-02-17 00:00:00,0,16.5,16.55,16.35,16.4,40030,0.3398,193193,-0.6079,47.3889,3.5799,0.68,1.24,5.24,105.69,232.48,158.61,82.42,117243187,57789005,11763.50977,3373.939941,1960.339966,9711.969727,101.5199966,233.9700012,1.55,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-02-18 00:00:00,0,16.4,16.4,16.1,16.15,44154,0.3748,190248,-1.5361,46.6665,3.6353,0.68,1.24,5.24,105.69,232.48,158.61,82.42,117243187,57789005,11648.98047,3373.939941,1960.339966,9711.969727,101.5199966,233.9700012,1.55,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-02-19 00:00:00,0,16.1,16.25,16.05,16.1,30092,0.2554,189659,-0.3101,46.5221,3.6466,0.68,1.24,5.24,105.69,232.48,158.61,82.42,117243187,57789005,11758.83984,3370.290039,1929.119995,9732.740234,101.5800018,234.7299957,1.55,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-02-20 00:00:00,1,16.25,16.5,16.1,16.3,43133,0.3662,192015,1.2346,47.1,3.6019,0.68,1.24,5.24,105.69,232.48,158.61,82.42,117243187,57789005,11725.08984,3386.149902,1979.5,9817.179688,102.7900009,236.9799957,1.55,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-02-21 00:00:00,0,16.15,16.25,16,16.05,26572,0.2256,189070,-1.5456,46.3776,3.658,0.68,1.24,5.24,105.69,232.48,158.61,82.42,117243187,57789005,11686.34961,3373.22998,1949.25,9750.969727,101.7200012,234.7799988,1.55,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-02-24 00:00:00,0,15.9,15.95,15.8,15.8,48434,0.4112,186125,-1.5699,45.6552,3.7158,0.68,1.24,5.24,105.69,232.48,158.61,82.42,117243187,57789005,11534.87012,3373.22998,1949.25,9750.969727,101.7200012,234.7799988,1.55,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-02-25 00:00:00,1,15.6,16.1,15.6,15.9,39151,0.3324,187303,0.6309,45.9442,3.6925,0.68,1.24,5.24,105.69,232.48,158.61,82.42,117243187,57789005,11540.23047,3225.889893,1801.22998,9221.280273,95.33000183,221.3899994,1.55,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-02-26 00:00:00,0,15.6,15.75,15.6,15.6,47662,0.4046,183769,-1.9048,45.0773,5.3138,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,11433.62012,3128.209961,1746.109985,8965.610352,92.27999878,215.3699951,1.55,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-02-27 00:00:00,0,15.6,15.75,15.25,15.3,81289,0.689,180519,-1.9418,44.2104,5.4095,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,11292.16992,3116.389893,1749.949951,8980.780273,92.69999695,216.4799957,1.55,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-02 00:00:00,0,14.95,15.45,14.95,15.25,99628,0.8444,179929,-0.3273,44.0659,5.4272,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,11170.45996,3116.389893,1749.949951,8980.780273,92.69999695,216.4799957,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-03 00:00:00,1,15.55,15.75,15.35,15.5,88570,0.7507,182879,1.6261,44.7883,5.3397,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,11327.71973,3090.22998,1765.380005,8952.169922,93.48000336,216.4199982,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-04 00:00:00,1,15.5,16,15.5,15.8,85641,0.7259,186418,1.917,45.6552,5.2383,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,11392.34961,3003.370117,1705.26001,8684.089844,89.93000031,209.4799957,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-05 00:00:00,0,16,16.05,15.7,15.7,59085,0.5008,185238,-0.6349,45.3662,5.2717,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,11514.82031,3130.120117,1789.569946,9018.089844,93.79000092,218.2200012,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-06 00:00:00,0,15.55,15.6,15.4,15.45,72732,0.6164,182289,-1.6052,44.6438,5.357,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,11321.80957,3023.939941,1734.030029,8738.589844,90.83000183,211.5899963,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-09 00:00:00,0,15.15,15.15,14.95,15.05,82969,0.7032,177569,-2.6231,43.488,5.4994,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,10977.63965,3023.939941,1734.030029,8738.589844,90.83000183,211.5899963,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-10 00:00:00,0,14.95,15.25,14.8,14.95,82904,0.7027,176389,-0.6667,43.1991,5.5361,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,11003.54004,2746.560059,1558.160034,7950.680176,82.16000366,193.5700073,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-11 00:00:00,0,15,15.05,14.8,14.8,55553,0.4708,174620,-1.0084,42.7656,5.5922,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,10893.75,2882.22998,1656.5,8344.25,87.63999939,204.1100006,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-12 00:00:00,0,14.6,14.65,13.85,14.35,138258,1.1718,169310,-3.0877,41.531,5.7676,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,10422.32031,2741.379883,1562.540039,7952.049805,83.5,195.2200012,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-13 00:00:00,0,13.7,14.3,13.65,14.05,211904,1.796,165771,-2.1128,40.6627,5.8908,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,10128.87012,2480.639893,1392.109985,7201.799805,75.34999847,177.3200073,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-16 00:00:00,0,14,14.1,13.75,13.9,81036,0.6868,164001,-1.0734,40.2286,5.9543,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,9717.769531,2480.639893,1392.109985,7201.799805,75.34999847,177.3200073,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-17 00:00:00,0,13.75,14,13.65,13.75,147402,1.2493,162231,-1.085,39.9583,6.0193,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,9439.629883,2386.129883,1298.780029,6904.589844,72.55999756,169.3000031,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-18 00:00:00,1,13.8,14,13.75,13.8,90628,0.7681,162821,0.363,40.1036,5.9975,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,9218.669922,2529.189941,1426.52002,7334.779785,77.5,182.1399994,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-19 00:00:00,0,13.75,13.8,13.1,13.7,176799,1.4985,161641,-0.7273,39.813,6.0413,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,8681.339844,2398.100098,1286.839966,6989.839844,74.58000183,176.6000061,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-20 00:00:00,1,13.8,14.4,13.8,13.85,158070,1.3397,163411,1.0889,40.2489,5.9758,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,9234.089844,2409.389893,1341.219971,7150.580078,74.84999847,177.6600037,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-23 00:00:00,0,13.55,13.85,13.5,13.75,59406,0.5035,162231,-0.7246,39.9583,6.0193,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,8890.030273,2409.389893,1341.219971,7150.580078,74.84999847,177.6600037,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-24 00:00:00,1,14.05,14.15,13.8,13.85,114641,0.9716,163411,0.7246,40.2489,5.9758,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,9285.620117,2237.399902,1342.119995,6860.669922,70.40000153,170.4600067,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-25 00:00:00,1,14.05,14.35,13.95,14.1,187932,1.5928,166360,1.789,40.9755,5.8699,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,9644.75,2447.330078,1491.829956,7417.859863,77.61000061,183.6600037,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-26 00:00:00,0,14.15,14.2,13.95,14.1,74645,0.6327,166360,0,40.9755,5.8699,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,9736.360352,2475.560059,1472.569946,7384.299805,77.51000214,182.3000031,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-27 00:00:00,0,14.35,14.35,13.9,14,59235,0.5021,165181,-0.7117,40.6849,5.9118,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,9698.919922,2630.070068,1572.609985,7797.540039,82.30999756,191.8999939,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-30 00:00:00,0,13.85,13.95,13.75,13.95,38765,0.3286,164591,-0.3578,40.5396,5.933,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,9629.429688,2630.070068,1572.609985,7797.540039,82.30999756,191.8999939,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-03-31 00:00:00,0,14.35,14.35,13.65,13.65,79000,0.6464,166835,-2.174,39.6677,5.8532,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,9708.05957,2626.649902,1545.310059,7774.149902,81.90000153,192.0399933,0.65,3.73,4942469,24,1.375,1.75,0.6,1.04,2.631,0.176,0.54,0.69,98.35,97.64,101.73,98.49,96.95,99.39,99.29,98.37
2020-04-01 00:00:00,1,13.85,13.85,13.65,13.8,48954,0.4005,168669,1.0929,40.1036,5.7895,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,9663.629883,2584.590088,1510.589966,7700.100098,80.37000275,190.3999939,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-04-06 00:00:00,1,13.95,14.1,13.8,14.1,75417,0.617,172335,2.1506,40.9755,5.6664,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,9818.740234,2584.590088,1510.589966,7700.100098,80.37000275,190.3999939,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-04-07 00:00:00,1,14.25,14.3,13.95,14.15,112835,0.9232,172947,0.354,41.1208,5.6463,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,9996.389648,2663.679932,1592.880005,7913.240234,83.69999695,196.4799957,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-04-08 00:00:00,1,14.15,14.3,14.1,14.2,70020,0.5729,173558,0.3527,41.2661,5.6265,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,10137.46973,2659.409912,1585.380005,7887.259766,82.94999695,196.3999939,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-04-09 00:00:00,0,14.3,14.4,14.1,14.2,40473,0.3311,173558,0,42.8056,5.6265,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,10119.42969,2749.97998,1639.890015,8090.899902,85.18000031,200.5700073,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-04-10 00:00:00,1,14.25,14.3,14.15,14.3,23315,0.1908,174780,0.7018,43.1071,5.5871,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,10157.61035,2789.820068,1601.72998,8153.580078,85.19999695,200.8600006,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-04-13 00:00:00,1,14.45,15.1,14.4,14.8,94375,0.7721,180891,3.4368,44.6143,5.3984,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,10099.21973,2789.820068,1601.72998,8153.580078,85.19999695,200.8600006,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-04-14 00:00:00,1,15.05,15.15,14.85,15.15,70873,0.5799,185169,2.3373,45.6694,5.2736,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,10332.94043,2761.629883,1623.680054,8192.419922,85.38999939,203.0299988,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-04-15 00:00:00,0,15.15,15.2,14.9,15.1,76800,0.6284,184558,-0.3306,45.5187,5.2911,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,10447.20996,2846.060059,1695.76001,8515.740234,88.97000122,211.8600006,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-04-16 00:00:00,0,14.85,15.1,14.8,14.9,55714,0.4558,182113,-1.3334,44.9158,5.3621,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,10375.48047,2783.360107,1647.910034,8393.179688,87.02999878,209.4299927,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-04-17 00:00:00,1,15.2,15.45,15,15.05,102841,0.8414,183947,1.0017,45.3679,5.3087,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,10597.04004,2799.550049,1690.869995,8532.360352,88.08999634,213.25,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-04-20 00:00:00,1,15.1,15.2,14.95,15.15,46983,0.3844,185169,0.6623,45.6694,5.2736,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,10586.70996,2799.550049,1690.869995,8532.360352,88.08999634,213.25,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-04-21 00:00:00,0,15.1,15.35,14.8,14.8,74235,0.6074,180891,-2.3373,44.6143,5.3984,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,10288.41992,2823.159912,1667.569946,8560.730469,87.83000183,212.7400055,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-04-22 00:00:00,1,14.8,15.2,14.75,15.2,51801,0.4238,185780,2.6668,45.8201,5.2563,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,10307.74023,2736.560059,1588.699951,8263.230469,84.15000153,204.8899994,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-04-23 00:00:00,1,15.45,16,15.4,15.8,157791,1.291,193113,3.8715,47.6288,5.0567,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,10366.50977,2799.310059,1682.119995,8495.379883,87.38999939,210.9700012,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-04-24 00:00:00,1,15.9,16.1,15.85,15.9,104062,0.8514,194336,0.6309,47.9303,5.0249,0.43,0.78,7.08,62.78,211.45,168.6,78.65,117575798,60820280,10347.36035,2797.800049,1664.670044,8494.75,86.79000092,210.5200043,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-04-27 00:00:00,1,16.15,16.3,15.9,16.15,121440,0.9936,197391,1.5601,48.6839,4.9471,-0.68,-1.19,1.94,-61.01,261.19,204.85,70.98,122223715,62165438,10567.26953,2797.800049,1664.670044,8494.75,86.79000092,210.5200043,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-04-28 00:00:00,0,15.5,15.6,14.75,15,219150,1.793,183336,-7.387,45.2172,5.3264,-0.68,-1.19,1.94,-61.01,261.19,204.85,70.98,122223715,62165438,10616.05957,2878.47998,1725.040039,8730.160156,89.38999939,215.5599976,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-04-29 00:00:00,1,15.2,15.5,15.2,15.3,96798,0.792,187002,1.9803,46.1216,5.2219,-0.68,-1.19,1.94,-61.01,261.19,204.85,70.98,122223715,62165438,10772.21973,2863.389893,1713.209961,8607.730469,88.19999695,211.5,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-04-30 00:00:00,1,15.45,15.6,15.35,15.55,64768,0.5299,190058,1.6208,46.8752,5.138,-0.68,-1.19,1.94,-61.01,261.19,204.85,70.98,122223715,62165438,10992.13965,2939.51001,1797.76001,8914.709961,91.81999969,219,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-05-04 00:00:00,0,15.1,15.45,15.05,15.35,47975,0.3925,187613,-1.2945,46.2723,5.2049,-0.68,-1.19,1.94,-61.01,261.19,204.85,70.98,122223715,62165438,10720.48047,2939.51001,1797.76001,8914.709961,91.81999969,219,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-05-05 00:00:00,0,15.5,15.55,15.25,15.25,34096,0.279,186391,-0.6536,45.9708,5.2391,-0.68,-1.19,1.94,-61.01,261.19,204.85,70.98,122223715,62165438,10774.61035,2842.73999,1661.300049,8710.709961,90.08000183,215.2200012,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-05-06 00:00:00,1,15.25,15.45,15.25,15.3,34763,0.2844,187002,0.3273,46.1216,5.2219,-0.68,-1.19,1.94,-61.01,261.19,204.85,70.98,122223715,62165438,10774.98047,2868.439941,1689.5,8809.120117,91.31999969,217.6600037,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
2020-05-07 00:00:00,1,15.45,15.85,15.3,15.6,85739,0.7015,190669,1.9418,47.0259,5.1215,-0.68,-1.19,1.94,-61.01,261.19,204.85,70.98,122223715,62165438,10842.91992,2848.419922,1707.75,8854.389648,92.02999878,219,0.65,4.03,4743777,19,1.125,1.5,0.35,0.77,2.577,0.079,0.48,0.48,97.3,97.07,101.59,98.63,90.63,99.64,98.13,99.2
